@relation 'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22'

@attribute LOC numeric
@attribute NSMELLS numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute CHURN numeric
@attribute AVG_CHURN numeric
@attribute NR numeric
@attribute NFIX numeric
@attribute FIX_RATE numeric
@attribute NAUTH numeric
@attribute AVG_CHANGE_SET numeric
@attribute MAX_CHANGE_SET numeric
@attribute AVG_ND numeric
@attribute AGE_LAST_CHANGE numeric
@attribute MIN_EXP numeric
@attribute NUM_METHODS numeric
@attribute DIT numeric
@attribute RFC numeric
@attribute FAN_IN numeric
@attribute FAN_OUT numeric
@attribute CC numeric
@attribute BUGGY {no,yes}

@data
3.056905,1.322219,3.866642,2.61595,4.117934,1.976396,2.149219,1.69897,0.130334,0.954243,1.845594,3.088136,1.319522,1.113943,1.041393,1.518514,0.60206,2.20412,0.60206,1.857332,2.136721,yes
2.332438,0,2.547775,2.322219,2.624282,1.267172,1.39794,0.845098,0.09691,0.69897,2.29199,3.088136,1.601625,2.0086,1.863323,1.568202,0.30103,1.70757,0.90309,1.255273,1.716003,no
1.579784,0.30103,1.819544,1.819544,1.819544,1.525045,0.477121,0,0,0.30103,2.795532,3.088136,1.89487,2.269513,2.681241,0.954243,0.30103,0.845098,0.60206,0.69897,1.041393,no
2.322219,1.079181,2.468347,2.342423,2.501059,1.807535,0.778151,0,0,0.60206,2.4843,3.088136,1.683047,2.269513,1.845098,1.39794,0.30103,1.556303,0.90309,1,1.690196,no
1.819544,0,2.017033,1.968483,2.021189,1.552303,0.60206,0,0,0.477121,2.622556,3.088136,1.737749,2.269513,1.863323,1,0.477121,1,0.69897,0.845098,1.30103,no
1.579784,0.60206,1.880814,1.819544,1.939519,1.472318,0.60206,0,0,0.30103,2.732932,3.088136,1.888348,2.269513,2.681241,0.845098,0.30103,0.845098,0.477121,0.954243,0.90309,no
1.924279,0.30103,2.130334,2.130334,2.130334,1.832509,0.477121,0,0,0.30103,2.80448,3.088136,1.926857,2.269513,2.681241,1.278754,0.477121,0.477121,0.845098,0.954243,1.30103,no
1.681241,0.30103,2.170262,1.568202,2.338456,1.094122,1.30103,0.477121,0.045323,0.69897,2.400123,3.088136,1.68922,2.269513,1.863323,1,0.477121,0.778151,1.518514,0.90309,1.041393,no
1.755875,0.60206,1.94939,1.934498,1.954243,1.486714,0.60206,0.30103,0.123852,0.30103,2.692556,3.088136,1.890253,2.269513,2.681241,1.079181,0.477121,0.90309,0.90309,0.778151,1.176091,no
2.029384,0.60206,2.574031,1.716003,2.781037,1.284882,1.531479,0.69897,0.049218,0.778151,2.249907,3.088136,1.600101,2.222716,1.845098,1.30103,0.778151,1.20412,1.146128,1.146128,1.414973,no
2.285557,0.90309,2.40654,2.30963,2.40824,2.108903,0.477121,0,0,0.477121,1.518514,1.612784,1.217484,1.113943,1.342423,1.322219,0.60206,1.531479,0.778151,1.079181,1.690196,no
1.740363,0.60206,1.934498,1.934498,1.934498,1.638489,0.477121,0,0,0.30103,2.861833,3.088136,2.03543,2.269513,2.681241,1.079181,0.477121,0.845098,0.90309,0.845098,1.176091,no
1.80618,0.60206,2.075547,1.857332,2.152288,1.140508,1.079181,0.30103,0.037426,0.30103,2.334454,3.088136,1.624179,2.269513,2.681241,1.113943,0.477121,0.845098,0.954243,0.778151,1.255273,no
1.70757,0.477121,2.178977,1.672098,2.334454,1.090611,1.30103,0.69897,0.082785,0.477121,2.434393,3.088136,1.727297,1.113943,2.518514,1.041393,0.477121,0.69897,0.90309,1,1.079181,no
1.30103,0,1.892095,1.50515,2.041393,1.003461,1.113943,0.477121,0.068186,0.477121,2.582257,3.088136,1.852297,2.269513,2.518514,0.60206,0.60206,0.845098,1,0.778151,0.60206,no
2.274158,0.69897,2.687529,1.812913,2.856729,1.298635,1.591065,1.041393,0.100371,0.69897,2.198877,3.088136,1.538448,2.170262,1.863323,1.30103,0.60206,1.462398,1.462398,1.20412,1.681241,no
1.643453,0.60206,1.934498,1.869232,1.995635,1.313867,0.778151,0.30103,0.079181,0.30103,2.556785,3.088136,1.748188,1.770852,2.681241,0.954243,0.60206,0.845098,1.113943,0.954243,1,no
1.959041,0.69897,2.193125,2.060698,2.276462,1.159266,1.176091,0.30103,0.029384,0.60206,2.546629,3.088136,1.827951,2.269513,1.041393,1,0.69897,1.361728,0.69897,1,1.230449,no
2.133539,0.60206,2.451786,2.264818,2.583199,1.553033,1.079181,0.60206,0.103804,0.30103,2.244401,3.088136,1.530328,2.269513,2.681241,1.380211,0.778151,1.579784,1.176091,1.113943,1.518514,no
1.30103,0,1.892095,1.50515,2.045323,1.007321,1.113943,0.477121,0.068186,0.477121,2.582257,3.088136,1.852297,2.269513,2.518514,0.60206,0.60206,0.845098,0.954243,0.778151,0.60206,no
1.414973,0,1.792392,1.556303,1.863323,1.052694,0.90309,0.477121,0.11059,0.477121,2.784004,3.088136,2.03571,2.269513,2.518514,0.778151,0.30103,0,0,0.477121,0.778151,no
1.278754,0,1.792392,1.78533,1.880814,1.414973,0.60206,0,0,0.30103,2.628726,3.088136,1.753353,2.269513,2.681241,0.60206,0.30103,0,0.60206,0.60206,0.60206,no
2.298853,0.477121,2.733197,2.462398,2.892095,1.819017,1.113943,0.60206,0.09691,0.477121,2.205935,3.088136,1.509606,0.778151,1.845098,0.845098,0.30103,1.662758,0.778151,1.462398,1.662758,yes
1.662758,0.60206,1.954243,1.763428,2.017033,1.259355,0.845098,0,0,0.30103,2.369828,3.088136,1.60206,0.778151,2.681241,1,0.30103,0.845098,0.69897,0.69897,1,no
2.045323,0,2.401401,1.799341,2.542825,1.412629,1.176091,0.778151,0.133539,0.477121,2.141669,3.088136,1.472903,0.778151,1.845098,0.477121,0.60206,1.50515,0.778151,1.361728,1.322219,yes
2.071882,0.60206,2.559907,2.0086,2.749736,1.255273,1.531479,0.778151,0.060698,0.778151,2.251297,3.088136,1.578066,2.017033,1.845098,1.255273,0.60206,1.39794,1.690196,1.176091,1.431364,no
1.591065,0.60206,2.11059,1.897627,2.283301,1.111934,1.230449,0.30103,0.025306,0.60206,2.44061,3.088136,1.728841,2.269513,1.863323,0.90309,0.60206,0.60206,1.146128,0.845098,0.954243,no
1.929419,0.60206,2.298853,1.60206,2.429752,1.102091,1.380211,0.477121,0.037426,0.69897,2.349316,3.088136,1.648165,2.269513,1.863323,1.30103,0.30103,0.845098,2.11059,1.041393,1.361728,no
1.278754,0.477121,1.934498,1.30103,2.113943,0.933993,1.255273,0.60206,0.071882,0.69897,2.447793,3.088136,1.739414,2.269513,1.863323,0.69897,0.60206,0.60206,1.255273,0.69897,0.69897,no
2.060698,0.60206,2.322219,2.257679,2.414973,1.579784,0.90309,0.477121,0.11059,0.477121,2.32954,3.088136,1.568202,1.113943,0.845098,1.079181,0.69897,1.462398,1.146128,1.113943,1.414973,no
1.732394,0.477121,2.136721,2.045323,2.262451,1.375664,0.954243,0.30103,0.053078,0.477121,2.273881,3.088136,1.537819,1.78533,1.982271,1,0.60206,0.845098,1,1,1.113943,no
1.886491,0.69897,2.371068,1.653213,2.550228,1.149527,1.447158,0.69897,0.060698,0.69897,2.305996,3.088136,1.616265,2.269513,1.863323,1,0.60206,1.278754,1.278754,1.041393,1.255273,no
1.146128,0.30103,1.732394,1.556303,1.763428,0.910091,0.954243,0.477121,0.09691,0.30103,2.348071,3.088136,1.591065,2.269513,2.681241,0.845098,0.477121,0,1.255273,0.60206,0.845098,no
2.271842,0.477121,2.674861,1.69897,2.843855,1.235781,1.643453,1.146128,0.113943,0.845098,2.196618,3.088136,1.56573,1.113943,0.845098,1.447158,0.60206,1.579784,1.643453,1.278754,1.653213,no
1.662758,0.60206,2.176091,1.579784,2.352183,1.08636,1.322219,0.477121,0.041393,0.69897,2.44083,3.088136,1.733598,1.770852,1.863323,0.954243,0.60206,0.845098,1.342423,1,1,no
1.832509,0.60206,2.10721,2.060698,2.178977,1.414973,0.845098,0.30103,0.068186,0.477121,2.369531,3.088136,1.566202,2.269513,1.845098,1,0.69897,1.113943,0.60206,0.778151,1.146128,no
1.819544,0.60206,2.292256,1.690196,2.472756,1.108565,1.414973,0.60206,0.049218,0.69897,2.328624,3.088136,1.64068,2.269513,1.863323,0.90309,0.60206,1.278754,1.278754,0.954243,1.176091,no
1.832509,0.60206,2.552668,2.045323,2.78746,1.316809,1.50515,0.60206,0.041393,0.778151,2.229631,3.088136,1.581608,2.269513,1.845098,1.113943,0.69897,1.079181,1.447158,1.146128,1.20412,no
2.120574,0.60206,2.338456,2.093422,2.40654,1.179264,1.278754,0.954243,0.158362,0.477121,2.089693,3.088136,1.435844,1.959041,1.845098,1.30103,0.60206,1.322219,1.380211,1.146128,1.477121,no
1.544068,0,1.80618,1.799341,1.812913,1.518514,0.477121,0,0,0.30103,1.653213,1.838849,1.389166,0.778151,2.681241,0.90309,0.477121,0.477121,0.477121,0.69897,0.90309,no
1.579784,0.30103,2.049218,1.462398,2.187521,0.956649,1.30103,0.477121,0.045323,0.69897,2.4004,3.088136,1.69117,2.269513,1.863323,0.90309,0.477121,0.845098,1.579784,0.845098,1,no
1.113943,0.30103,1.886491,1.531479,2.064458,0.96426,1.176091,0.60206,0.082785,0.477121,2.535471,3.088136,1.806655,2.269513,2.518514,0.477121,0.60206,0,1.176091,0.778151,0.477121,no
2.247973,0.477121,2.378398,2.378398,2.378398,2.378398,0.30103,0,0,0.30103,2.252853,2.252853,1.414973,2.017033,2.681241,1.342423,0.60206,1.462398,0.845098,1.041393,1.643453,no
2.181844,0.30103,2.320146,2.320146,2.320146,2.320146,0.30103,0,0,0.30103,2.252853,2.252853,1.414973,2.017033,2.681241,0.90309,0.30103,0.477121,0.30103,0.69897,0.954243,no
2.374748,1.146128,3.335658,2.739572,3.604226,1.946305,1.672098,1.176091,0.113943,0.69897,2.109714,3.088136,1.493179,1.851258,1.041393,0.69897,0.778151,1.591065,1.146128,1.477121,1.176091,no
2.683047,0.954243,3.295347,2.752048,3.513883,1.876102,1.653213,1.255273,0.143015,0.60206,1.922414,3.088136,1.368473,1.838849,1.845098,1.518514,0.30103,1.748188,1.845098,1.50515,1.80618,no
3.157457,1.892095,3.784332,2.992554,4.007278,1.876333,2.139879,1.672098,0.127105,0.845098,1.824451,3.088136,1.301898,1.838849,1.845098,1.832509,0.477121,2.542825,1.544068,2.201397,2.459392,yes
2.564666,1.20412,2.828015,2.480007,2.926342,1.634981,1.322219,1,0.161368,0.477121,2.087781,3.088136,1.438542,1.113943,1.863323,1.431364,0.60206,1.982271,0.477121,1.838849,1.763428,yes
2.290035,0.845098,2.60206,2.354108,2.729165,1.695832,1.079181,0.60206,0.103804,0.30103,2.273117,3.088136,1.563955,1.113943,2.681241,1.30103,0.477121,1.69897,0.477121,1.568202,1.579784,no
2.324282,0.954243,2.708421,2.434569,2.806858,1.857995,1,0.778151,0.193125,0.30103,2.268999,3.088136,1.509606,1.838849,2.681241,1.39794,0.30103,1.662758,1.041393,1.146128,1.681241,no
2.235528,0.69897,2.465383,2.465383,2.465383,2.465383,0.30103,0.30103,0.30103,0.30103,1.414973,1.414973,1.079181,1.959041,2.681241,1.041393,0.30103,1.672098,0.778151,1.255273,1.662758,no
1.924279,0,2.103804,2.103804,2.103804,2.103804,0.30103,0.30103,0.30103,0.30103,1.414973,1.414973,1.079181,1.959041,2.681241,0.60206,0.477121,1.447158,0.477121,1.113943,1.30103,no
1.255273,0,1.591065,1.591065,1.591065,1.591065,0.30103,0.30103,0.30103,0.30103,1.414973,1.414973,1.079181,1.959041,2.681241,0.30103,0.477121,0.477121,0.30103,0.845098,0.60206,no
1.322219,0,1.633468,1.633468,1.633468,1.633468,0.30103,0.30103,0.30103,0.30103,1.414973,1.414973,1.079181,1.959041,2.681241,0.30103,0.477121,0.60206,0.30103,0.845098,0.69897,no
1.322219,0,1.633468,1.633468,1.633468,1.633468,0.30103,0.30103,0.30103,0.30103,1.414973,1.414973,1.079181,1.959041,2.681241,0.30103,0.477121,0.60206,0.30103,0.845098,0.69897,no
1.662758,0,2.403121,1.90309,2.635484,1.277838,1.39794,0.845098,0.09691,0.778151,2.378852,3.088136,1.675595,2.190332,0.845098,0.477121,0.477121,1.079181,0.477121,1.20412,0.778151,no
2.32838,0.778151,2.546543,2.247973,2.639486,1.866287,0.845098,0,0,0.30103,2.498311,3.088136,1.716003,1.770852,2.681241,1.491362,0.30103,1.579784,0.60206,1.568202,1.770852,no
1.880814,0,2.193125,1.826075,2.30103,1.212454,1.146128,0.477121,0.060698,0.69897,2.52714,3.088136,1.803047,1.770852,1.845098,0.954243,0.477121,1.113943,1.230449,0.845098,1.113943,no
2.257679,0.60206,2.632457,2.276462,2.797268,1.368473,1.462398,1,0.120574,0.69897,2.337539,3.088136,1.654946,1.770852,1.176091,0.845098,0.60206,1.361728,0.69897,1.255273,1.518514,no
2.045323,0.69897,2.40654,2.117271,2.561101,1.207634,1.39794,0.778151,0.082785,0.778151,2.392328,3.088136,1.710794,1.39794,1.041393,0.845098,0.477121,1.414973,0.69897,1.380211,1.230449,no
2.068186,0.845098,2.390935,2.004321,2.509203,1.521138,1.041393,0.60206,0.113943,0.30103,2.166134,3.088136,1.419956,1.78533,2.681241,0.778151,0.477121,1.623249,0.69897,1.30103,1.278754,no
2.537819,1.041393,2.678518,2.678518,2.678518,2.678518,0.30103,0,0,0.30103,1.39794,1.39794,1.255273,1.113943,1.342423,0.954243,0.477121,1.477121,0.30103,1.176091,1.431364,no
2.510545,1.146128,2.666518,2.58995,2.684845,2.085469,0.69897,0.477121,0.176091,0.60206,1.356981,1.612784,0.966142,2.0086,0.845098,0.954243,0.477121,1.544068,0.30103,1.113943,1.69897,no
2.30963,0.60206,2.471292,2.471292,2.471292,2.471292,0.30103,0,0,0.30103,1.39794,1.39794,1.255273,1.113943,1.342423,1,0.477121,1.579784,0.30103,1.20412,1.690196,no
2.139879,0.60206,2.30103,2.201397,2.318063,1.845098,0.60206,0.30103,0.123852,0.60206,1.452247,1.612784,1.0141,2.120574,0.845098,0.954243,0.477121,1.477121,0.30103,1.113943,1.556303,yes
2.359835,0.60206,2.4843,2.4843,2.4843,2.4843,0.30103,0,0,0.30103,1.39794,1.39794,1.255273,1.113943,1.342423,0.90309,0.477121,1.544068,0.30103,1.176091,1.544068,no
1.672098,0,2.235528,1.716003,2.429752,1.138618,1.342423,0.90309,0.123852,0.477121,2.416641,3.088136,1.706376,2.209515,2.518514,0.845098,0.477121,0.845098,0.60206,1,0.954243,no
2.767156,1.447158,3.106871,2.679428,3.238046,1.586475,1.672098,0.90309,0.060698,0.778151,2.151768,3.088136,1.527243,1.431364,0.30103,1.342423,0.477121,1.838849,1,1.491362,1.80618,no
1.944483,0.30103,2.462398,2.060698,2.657056,1.235023,1.462398,0.90309,0.09691,0.778151,2.317395,3.088136,1.633872,2.120574,1.845098,0.778151,0.60206,1.255273,0.778151,1.113943,1.30103,no
1.826075,0.30103,2.155336,2.123852,2.25042,1.419791,0.90309,0.30103,0.056905,0.30103,2.27777,3.088136,1.485295,1.78533,2.681241,0.778151,0.60206,1.361728,0.69897,1.146128,1.079181,no
2.257679,0,2.462398,2.403121,2.506505,1.442009,1.113943,0.60206,0.09691,0.60206,2.279713,3.088136,1.548144,1.770852,1.845098,1,0.60206,1.491362,0.778151,1.322219,1.447158,no
2.222716,0,2.679428,2.146128,2.858537,1.474799,1.414973,1,0.133539,0.845098,2.373206,3.088136,1.687351,1.770852,1.176091,1,0.60206,1.531479,1,1.322219,1.447158,no
1.755875,0,2.089905,2.025306,2.133539,1.371068,0.845098,0,0,0.477121,2.420781,3.088136,1.598462,2.269513,1.845098,0.477121,0.69897,1.079181,0.69897,1,1.079181,no
2.245513,0.845098,2.478566,2.332438,2.540329,1.381476,1.20412,0.778151,0.123852,0.60206,2.199563,3.088136,1.49596,1.770852,1.845098,0.954243,0.60206,1.544068,0.845098,1.380211,1.447158,no
1.755875,0.30103,2.100371,2.0086,2.146128,1.319314,0.90309,0,0,0.477121,2.415691,3.088136,1.623249,1.770852,1.845098,0.60206,0.69897,1.113943,0.69897,1,1.113943,no
1.30103,0.30103,1.851258,1.462398,1.968483,0.938019,1.113943,0.60206,0.09691,0.69897,2.558613,3.088136,1.819017,1.924279,1.845098,0.477121,0.477121,0.60206,0.60206,0.69897,0.69897,no
2.117271,0.778151,2.670246,2.068186,2.881385,1.290925,1.623249,1.113943,0.11059,0.845098,2.170614,3.088136,1.539202,1.78533,0.30103,0.845098,0.477121,1.623249,0.69897,1.361728,1.278754,no
1.414973,0,1.792392,1.778151,1.863323,1.39794,0.60206,0,0,0.30103,2.700418,3.088136,1.830396,2.269513,2.681241,0.477121,0.477121,0.845098,0.60206,0.954243,0.69897,no
1.799341,0.477121,2.100371,1.869232,2.190332,1.257918,1,0.477121,0.08636,0.477121,2.698101,3.088136,1.948853,2.064458,2.518514,0.477121,0.30103,0.90309,0.60206,0.845098,1.146128,no
1.477121,0,1.832509,1.732394,1.90309,1.15137,0.845098,0,0,0.477121,2.772688,3.088136,2.011444,2.269513,2.518514,0.60206,0.477121,0.60206,0.60206,0.90309,0.778151,no
1.778151,0,2.060698,1.908485,2.146128,1.173186,1.041393,0.477121,0.079181,0.60206,2.589503,3.088136,1.863323,2.269513,1.982271,0.845098,0.477121,1.146128,0.845098,0.954243,1,no
2.338456,0,2.570543,2.525045,2.605305,1.659631,1,0.30103,0.045323,0.477121,2.367561,3.088136,1.606811,1.770852,1.982271,0.845098,0.477121,1.342423,0.69897,1.278754,1.662758,no
2.164353,0.30103,2.646404,2.190332,2.836957,1.45393,1.414973,0.845098,0.093422,0.778151,2.365113,3.088136,1.67431,1.770852,1.176091,0.845098,0.477121,1.380211,0.845098,1.255273,1.39794,no
1.826075,0.30103,2.385606,1.90309,2.580925,1.193681,1.431364,0.954243,0.117271,0.69897,2.362822,3.088136,1.669596,1.770852,1.176091,0.69897,0.477121,1.113943,0.60206,1.146128,1.079181,no
1.90309,0.477121,2.155336,2.113943,2.212188,1.278754,1,0.477121,0.08636,0.30103,2.361312,3.088136,1.599665,1.770852,2.681241,0.69897,0.477121,1.176091,0.778151,1.176091,1.079181,no
1.278754,0,1.763428,1.342423,1.845098,0.897627,1.041393,0.477121,0.079181,0.60206,2.616686,3.088136,1.867467,2.269513,1.845098,0.477121,0.30103,0.30103,0.69897,0.477121,0.477121,no
2.053078,0.477121,2.1959,2.033424,2.201397,1.513218,0.778151,0.477121,0.146128,0.477121,2.505693,3.088136,1.719331,1.770852,1.863323,0.954243,0.477121,1.278754,0.477121,1.146128,1.361728,no
1.740363,0.60206,2.11059,1.39794,2.227887,0.973128,1.322219,0.69897,0.079181,0.60206,2.422015,3.088136,1.729974,1.770852,1.982271,1.146128,0.30103,1.041393,1.851258,1,1.176091,yes
1.770852,0.60206,2.033424,1.80618,2.049218,1.365488,0.778151,0,0,0.30103,2.571243,3.088136,1.788168,1.770852,2.681241,0.69897,0.477121,1,0.477121,0.954243,1.146128,yes
1.568202,0,2.31597,1.763428,2.536558,1.167908,1.414973,0.845098,0.093422,0.69897,2.374602,3.088136,1.681241,1.770852,1.176091,0.69897,0.60206,0.954243,1.20412,1.113943,0.778151,no
1.954243,0.954243,2.421604,2.045323,2.597695,1.193959,1.447158,0.90309,0.100371,0.60206,2.330556,3.088136,1.664172,2.269513,1.982271,0.778151,0.60206,1.556303,0.69897,1.380211,1.041393,no
2.356026,0.30103,2.599883,2.536558,2.632457,1.686279,1,0.30103,0.045323,0.477121,2.367356,3.088136,1.615108,1.770852,1.982271,0.90309,0.477121,1.414973,0.845098,1.30103,1.653213,no
1.491362,0,2.206826,1.869232,2.424882,1.174641,1.30103,0.845098,0.120574,0.60206,2.470675,3.088136,1.758685,1.770852,2.123852,0.60206,0.60206,0.90309,0.60206,1.113943,0.778151,no
2.426511,0.778151,2.783904,2.0086,2.93902,1.247728,1.724276,1.176091,0.103804,0.845098,2.131394,3.088136,1.521792,1.770852,1.041393,1.176091,0.477121,1.886491,0.954243,1.531479,1.748188,yes
1.919078,0,2.487138,1.982271,2.680336,1.338058,1.380211,0.845098,0.100371,0.69897,2.369772,3.088136,1.666424,2.120574,0.845098,0.60206,0.477121,1.079181,0.778151,1.041393,1.380211,no
1.886491,0,2.33646,2.170262,2.488551,1.595276,0.954243,0.30103,0.053078,0.30103,2.232996,3.088136,1.456821,1.78533,2.681241,0.90309,0.477121,1.342423,0.69897,1.230449,1.230449,no
1.431364,0,2.278754,1.799341,2.515874,1.282622,1.278754,0.69897,0.08636,0.60206,2.41283,3.088136,1.698014,2.269513,1.176091,0.69897,0.60206,0,0.954243,0.954243,0.69897,no
2.0086,0.60206,2.620136,1.857332,2.832509,1.25479,1.612784,1.041393,0.09691,0.69897,2.18625,3.088136,1.55206,1.78533,1.982271,0.845098,0.60206,1.544068,0.69897,1.342423,1.255273,no
1.30103,0.30103,1.913814,1.477121,2.082785,1.113943,1.041393,0.477121,0.079181,0.60206,2.654658,3.088136,1.911158,2.269513,1.041393,0.60206,0.60206,0.30103,0.30103,0.845098,0.60206,no
1.857332,0.30103,2.120574,1.78533,2.209515,1.069298,1.20412,0.60206,0.079181,0.60206,2.464087,3.088136,1.755341,1.770852,1.982271,0.954243,0.477121,0.90309,1.50515,0.90309,1.20412,no
1.531479,0.30103,2.064458,1.770852,2.227887,1.176091,1.113943,0.60206,0.09691,0.477121,2.591154,3.088136,1.852785,2.269513,2.518514,0.60206,0.477121,0.69897,0.30103,0.845098,0.90309,no
2.409933,0.778151,2.532754,2.532754,2.532754,2.532754,0.30103,0,0,0.30103,2.252853,2.252853,1.414973,2.017033,2.681241,1,0.60206,1.643453,0.30103,1.255273,1.716003,no
3.001301,1.826075,3.279439,2.488551,3.409595,1.6861,1.740363,1.041393,0.075547,0.90309,2.075145,3.088136,1.473925,1.113943,0.30103,1.662758,0.30103,2.170262,1.322219,2.049218,2.30963,no
2.816904,1.278754,3.286007,2.283301,3.473487,1.556182,1.934498,1.380211,0.103804,0.845098,1.984032,3.088136,1.412293,1.278754,0.845098,1.556303,0.778151,2.004321,1.740363,1.78533,2.025306,yes
1.90309,0.69897,2.079181,2,2.079181,1.487845,0.69897,0.477121,0.176091,0.30103,2.565257,3.088136,1.752048,2.269513,2.681241,1.146128,0.30103,1.079181,1.491362,0.60206,1.30103,no
2.342423,0.60206,2.570543,2.025306,2.656098,1.440752,1.255273,0.90309,0.149219,0.477121,2.042536,3.088136,1.367169,1.30103,1.845098,1.230449,0.477121,1.770852,0.30103,1.342423,1.763428,yes
1.612784,0.30103,2.247973,2,2.457882,1.394977,1.113943,0.30103,0.033424,0.477121,2.630936,3.088136,1.904878,1.770852,2.518514,0.477121,0.30103,0.90309,1.176091,1,0.90309,no
2.201397,0,2.537819,2.053078,2.672098,1.456214,1.255273,0.845098,0.130334,0.778151,2.453227,3.088136,1.744058,1.78533,1.845098,0.778151,0.30103,1.477121,0.845098,1.113943,1.568202,no
1.491362,0.30103,1.869232,1.851258,1.875061,1.409426,0.60206,0,0,0.30103,2.620136,3.088136,1.740363,2.217484,2.681241,0.477121,0.30103,1.041393,0.477121,0.845098,0.845098,no
2.843855,1.20412,3.102777,2.742725,3.210319,1.818754,1.414973,0.954243,0.120574,0.477121,2.009111,3.088136,1.366983,1.792392,1.845098,1.255273,0.477121,2.060698,0.477121,1.70757,2.20412,yes
2.369216,1.079181,2.618048,2.570543,2.670246,1.567262,1.146128,0.69897,0.117271,0.30103,2.173856,3.088136,1.465829,2.025306,2.681241,1.146128,0.477121,1.724276,0.60206,1.556303,1.60206,no
2.919078,1.591065,3.286456,2.793092,3.434888,1.896195,1.556303,1.278754,0.178977,0.30103,1.892873,3.088136,1.308351,1.838849,2.681241,1.361728,0.477121,2.053078,0.69897,1.826075,2.079181,no
2.130334,0.90309,2.348305,2.324282,2.371068,1.774517,0.69897,0,0,0.30103,2.621695,3.088136,1.778151,2.017033,2.681241,1.462398,0.477121,1.568202,0.90309,1.531479,1.491362,no
1.934498,0.69897,2.198657,2.064458,2.269513,1.215373,1.113943,0.60206,0.09691,0.30103,2.28142,3.088136,1.594724,2.269513,2.681241,1.20412,0.30103,1.230449,1.556303,1,1.342423,no
2.372912,0.60206,2.536558,2.480007,2.563481,1.964966,0.69897,0.30103,0.09691,0.30103,1.872156,2.252853,1.356981,0.778151,2.681241,1.30103,0.60206,1.544068,0.477121,1.50515,1.763428,no
2.778151,0.845098,3.006038,2.495544,3.117603,1.867939,1.278754,0.778151,0.10721,0.60206,2.408715,3.088136,1.694078,1.431364,1.863323,0.954243,0.477121,1.875061,0.90309,1.230449,2.100371,no
1.322219,0.477121,1.653213,1.60206,1.653213,1.195069,0.60206,0,0,0.30103,2.691373,3.088136,1.875061,2.269513,2.681241,0.60206,0.30103,0.845098,0.90309,0.477121,0.60206,no
2.089905,0.69897,2.445604,2.235528,2.563481,1.533772,1.079181,0.30103,0.037426,0.477121,2.288808,3.088136,1.645226,1.851258,1.982271,1.447158,0.477121,1.278754,1.414973,1.146128,1.518514,yes
2.445604,0.60206,2.753583,2.278754,2.905796,1.404149,1.531479,0.778151,0.060698,0.778151,2.277013,3.088136,1.639885,1.770852,1.863323,1.414973,0.30103,1.69897,0.69897,1.230449,1.886491,yes
1.70757,0.477121,2.238046,1.462398,2.409933,1.120245,1.342423,0.90309,0.123852,0.60206,2.395623,3.088136,1.705094,1.954243,1.845098,0.69897,0.30103,1.041393,1.146128,0.778151,1.20412,no
1.278754,0,1.612784,1.612784,1.612784,1.612784,0.30103,0.30103,0.30103,0.30103,0.90309,0.90309,0.90309,2.075547,2.681241,0.60206,0.30103,0,0,0.477121,0.69897,no
1.886491,0.69897,2.190332,2.120574,2.20412,1.439333,0.845098,0,0,0.477121,2.83187,3.088136,2.069409,2.269513,2.518514,0.954243,0.30103,1.278754,0.30103,0.477121,1.30103,no
1.959041,0.69897,2.089905,2.089905,2.089905,1.792392,0.477121,0,0,0.477121,2.830268,3.088136,1.954243,2.269513,1.845098,0.954243,0.30103,1.113943,0.477121,0.90309,1.278754,no
1.477121,0,1.812913,1.78533,1.875061,1.409426,0.60206,0.30103,0.123852,0.60206,2.662446,3.088136,1.819544,2.117271,1.845098,0.845098,0.30103,0.69897,0.60206,0.30103,0.845098,no
1.913814,0.69897,2.064458,2.041393,2.068186,1.598462,0.60206,0.30103,0.123852,0.60206,2.662446,3.088136,1.819544,2.117271,1.845098,1.146128,0.30103,1,0.477121,0.845098,1.255273,no
2.285557,1.176091,3.031408,2.453318,3.271144,1.747256,1.544068,1.146128,0.139879,0.778151,2.209032,3.088136,1.563718,1.851258,1.041393,0.954243,0.30103,1.612784,1.079181,1.255273,1.591065,yes
1.39794,0,1.690196,1.230449,1.886491,0.974972,1,0,0,0.60206,2.605424,3.088136,1.862012,2.269513,1.863323,0.845098,0.477121,0,0.778151,0.60206,0.845098,no
1.934498,0.90309,2.238046,2.103804,2.346353,1.512818,0.90309,0,0,0.477121,2.766733,3.088136,2.009833,2.269513,2.518514,1.176091,0.30103,1.278754,0.477121,0.30103,1.447158,no
2.079181,0.90309,2.252853,2.252853,2.252853,2.252853,0.30103,0,0,0.30103,1.70757,1.70757,1.255273,1.491362,1.322219,1.230449,0.30103,1.431364,0.30103,0.60206,1.39794,no
1.69897,0.60206,2.675778,2.633468,2.937518,2.240549,0.778151,0.30103,0.079181,0.477121,2.481156,3.088136,1.722634,2.269513,1.982271,0.90309,0.30103,0.69897,1.113943,1.079181,0.90309,yes
2.255273,0.69897,2.394452,2.394452,2.394452,2.095169,0.477121,0,0,0.477121,2.797268,3.088136,1.889302,2.269513,1.863323,1,0.30103,1.70757,0.30103,0.845098,1.531479,no
